size,lang,task,instruction_models,gamma_instr,gamma_pref,dev_accuracy,test_accuracy
3B,ar,CA,BC_CB,3.0,1.8,299,
3B,ar,CA,BC_CB,2.2,0.0999999999999999,377,
3B,ar,CA,BC_CB,2.2,0.1999999999999999,389,
3B,ar,CA,BC_CB,2.2,0.3,392,
3B,ar,CA,BC_CB,2.2,0.4,391,
3B,ar,CA,BC_CB,2.2,0.5,392,
3B,ar,CA,BC_CB,2.3,0.0999999999999999,374,
3B,ar,CA,BC_CB,2.3,0.1999999999999999,386,
3B,ar,CA,BC_CB,2.3,0.3,392,
3B,ar,CA,BC_CB,2.3,0.4,393,
3B,ar,CA,BC_CB,2.3,0.5,392,
3B,ar,CA,BC_CB,2.4,0.0999999999999999,373,
3B,ar,CA,BC_CB,2.4,0.1999999999999999,388,
3B,ar,CA,BC_CB,2.4,0.4,393,
3B,ar,CA,BC_CB,2.4,0.5,393,
3B,ar,CA,BC_CB,2.5,0.0999999999999999,373,
3B,ar,CA,BC_CB,2.5,0.1999999999999999,388,
3B,ar,CA,BC_CB,2.5,0.3,392,
3B,ar,CA,BC_CB,2.5,0.4,393,
3B,ar,CA,BC_CB,2.5,0.5,393,
3B,ar,CA,BC_CB,2.6,0.0999999999999999,375,
3B,ar,CA,BC_CB,2.6,0.1999999999999999,387,
3B,ar,CA,BC_CB,2.6,0.3,393,
3B,ar,CA,BC_CB,2.6,0.4,393,
3B,ar,CA,BC_CB,2.6,0.5,393,
3B,es,AB,BC_CB,0.3,0.3,370,
3B,es,AB,BC_CB,0.3,0.6,373,
3B,es,AB,BC_CB,0.3,1.2,24,
3B,es,AB,BC_CB,0.3,0.8999999999999999,321,
3B,es,AB,BC_CB,0.3,1.5,3,
3B,es,AB,BC_CB,0.3,1.8,1,
3B,es,AB,BC_CB,0.6,0.3,353,
3B,es,AB,BC_CB,0.6,0.6,370,
3B,es,AB,BC_CB,0.6,0.8999999999999999,363,
3B,es,AB,BC_CB,0.6,1.2,346,
3B,es,AB,BC_CB,0.6,1.5,284,
3B,es,AB,BC_CB,0.6,1.8,217,
3B,es,AB,BC_CB,0.8999999999999999,0.3,338,
3B,es,AB,BC_CB,0.8999999999999999,0.6,356,
3B,es,AB,BC_CB,0.8999999999999999,0.8999999999999999,349,
3B,es,AB,BC_CB,0.8999999999999999,1.2,336,
3B,es,AB,BC_CB,0.8999999999999999,1.5,319,
3B,es,AB,BC_CB,0.8999999999999999,1.8,264,
3B,es,AB,BC_CB,1.2,0.3,321,
3B,es,AB,BC_CB,1.2,0.6,347,
3B,es,AB,BC_CB,1.2,0.8999999999999999,333,
3B,es,AB,BC_CB,1.2,1.2,319,
3B,es,AB,BC_CB,1.2,1.5,304,
3B,es,AB,BC_CB,1.2,1.8,283,
3B,es,AB,BC_CB,1.5,0.3,300,
3B,es,AB,BC_CB,1.5,0.6,328,
3B,es,AB,BC_CB,1.5,0.8999999999999999,324,
3B,es,AB,BC_CB,1.5,1.2,305,
3B,es,AB,BC_CB,1.5,1.5,288,
3B,es,AB,BC_CB,1.5,1.8,273,
3B,es,AB,BC_CB,1.8,0.3,256,
3B,es,AB,BC_CB,1.8,0.6,296,
3B,es,AB,BC_CB,1.8,0.8999999999999999,300,
3B,es,AB,BC_CB,1.8,1.2,289,
3B,es,AB,BC_CB,1.8,1.5,272,
3B,es,AB,BC_CB,1.8,1.8,258,
3B,es,AB,BC_CB,2.1,0.3,221,
3B,es,AB,BC_CB,2.1,0.6,259,
3B,es,AB,BC_CB,2.1,0.8999999999999999,272,
3B,es,AB,BC_CB,2.1,1.2,273,
3B,es,AB,BC_CB,2.1,1.5,254,
3B,es,AB,BC_CB,2.1,1.8,244,
3B,es,AB,BC_CB,2.4,0.3,200,
3B,es,AB,BC_CB,2.4,0.6,237,
3B,es,AB,BC_CB,2.4,0.8999999999999999,259,
3B,es,AB,BC_CB,2.4,1.2,259,
3B,es,AB,BC_CB,2.4,1.5,246,
3B,es,AB,BC_CB,2.4,1.8,237,
3B,es,AB,BC_CB,2.7,0.3,189,
3B,es,AB,BC_CB,2.7,0.6,224,
3B,es,AB,BC_CB,2.7,0.8999999999999999,240,
3B,es,AB,BC_CB,2.7,1.2,248,
3B,es,AB,BC_CB,2.7,1.5,236,
3B,es,AB,BC_CB,2.7,1.8,228,
3B,es,AB,BC_CB,3.0,0.3,183,
3B,es,AB,BC_CB,3.0,0.6,209,
3B,es,AB,BC_CB,3.0,0.8999999999999999,229,
3B,es,AB,BC_CB,3.0,1.2,232,
3B,es,AB,BC_CB,3.0,1.5,229,
3B,es,AB,BC_CB,3.0,1.8,220,
3B,es,AB,BC_CB,0.0999999999999999,0.3999999999999999,307,
3B,es,AB,BC_CB,0.0999999999999999,0.5,186,
3B,es,AB,BC_CB,0.0999999999999999,0.7000000000000001,15,
3B,es,AB,BC_CB,0.0999999999999999,0.6000000000000001,79,
3B,es,AB,BC_CB,0.0999999999999999,0.8,1,
3B,es,AB,BC_CB,0.1999999999999999,0.3999999999999999,372,
3B,es,AB,BC_CB,0.1999999999999999,0.5,374,
3B,es,AB,BC_CB,0.1999999999999999,0.6000000000000001,354,
3B,es,AB,BC_CB,0.1999999999999999,0.7000000000000001,294,
3B,es,AB,BC_CB,0.1999999999999999,0.8,156,
3B,es,AB,BC_CB,0.3,0.3999999999999999,373,
3B,es,AB,BC_CB,0.3,0.5,375,378.0
3B,es,AB,BC_CB,0.3,0.7000000000000001,374,
3B,es,AB,BC_CB,0.3,0.8,362,
3B,es,AB,BC_CB,0.4,0.3999999999999999,374,
3B,es,AB,BC_CB,0.4,0.5,375,
3B,es,AB,BC_CB,0.4,0.6000000000000001,374,
3B,es,AB,BC_CB,0.4,0.7000000000000001,372,
3B,es,AB,BC_CB,0.5,0.3999999999999999,369,
3B,es,AB,BC_CB,0.4,0.8,373,
3B,es,AB,BC_CB,0.5,0.5,373,
3B,es,AB,BC_CB,0.5,0.6000000000000001,371,
3B,es,AB,BC_CB,0.5,0.7000000000000001,373,
3B,es,AB,BC_CB,0.5,0.8,370,
3B,es,AB,CA_AC,0.3,0.6,386,
3B,es,AB,CA_AC,0.3,0.3,380,
3B,es,AB,CA_AC,0.3,0.8999999999999999,375,
3B,es,AB,CA_AC,0.3,1.2,334,
3B,es,AB,CA_AC,0.3,1.5,258,
3B,es,AB,CA_AC,0.3,1.8,174,
3B,es,AB,CA_AC,0.6,0.3,357,
3B,es,AB,CA_AC,0.6,0.6,362,
3B,es,AB,CA_AC,0.6,0.8999999999999999,350,
3B,es,AB,CA_AC,0.6,1.2,330,
3B,es,AB,CA_AC,0.6,1.8,271,
3B,es,AB,CA_AC,0.6,1.5,298,
3B,es,AB,CA_AC,0.8999999999999999,0.3,335,
3B,es,AB,CA_AC,0.8999999999999999,0.6,342,
3B,es,AB,CA_AC,0.8999999999999999,1.2,304,
3B,es,AB,CA_AC,0.8999999999999999,0.8999999999999999,328,
3B,es,AB,CA_AC,0.8999999999999999,1.5,279,
3B,es,AB,CA_AC,0.8999999999999999,1.8,266,
3B,es,AB,CA_AC,1.2,0.3,295,
3B,es,AB,CA_AC,1.2,0.6,301,
3B,es,AB,CA_AC,1.2,0.8999999999999999,299,
3B,es,AB,CA_AC,1.2,1.2,281,
3B,es,AB,CA_AC,1.2,1.5,268,
3B,es,AB,CA_AC,1.2,1.8,255,
3B,es,AB,CA_AC,1.5,0.3,259,
3B,es,AB,CA_AC,1.5,0.6,269,
3B,es,AB,CA_AC,1.5,0.8999999999999999,263,
3B,es,AB,CA_AC,1.5,1.2,262,
3B,es,AB,CA_AC,1.5,1.5,249,
3B,es,AB,CA_AC,1.5,1.8,244,
3B,es,AB,CA_AC,1.8,0.3,229,
3B,es,AB,CA_AC,1.8,0.6,239,
3B,es,AB,CA_AC,1.8,0.8999999999999999,241,
3B,es,AB,CA_AC,1.8,1.2,238,
3B,es,AB,CA_AC,1.8,1.5,236,
3B,es,AB,CA_AC,1.8,1.8,233,
3B,es,AB,CA_AC,2.1,0.3,213,
3B,es,AB,CA_AC,2.1,0.6,224,
3B,es,AB,CA_AC,2.1,0.8999999999999999,224,
3B,es,AB,CA_AC,2.1,1.2,222,
3B,es,AB,CA_AC,2.1,1.5,224,
3B,es,AB,CA_AC,2.1,1.8,225,
3B,es,AB,CA_AC,2.4,0.3,203,
3B,es,AB,CA_AC,2.4,0.6,212,
3B,es,AB,CA_AC,2.4,0.8999999999999999,215,
3B,es,AB,CA_AC,2.4,1.2,218,
3B,es,AB,CA_AC,2.4,1.5,216,
3B,es,AB,CA_AC,2.4,1.8,216,
3B,es,AB,CA_AC,2.7,0.3,199,
3B,es,AB,CA_AC,2.7,0.6,208,
3B,es,AB,CA_AC,2.7,0.8999999999999999,208,
3B,es,AB,CA_AC,2.7,1.2,214,
3B,es,AB,CA_AC,2.7,1.5,215,
3B,es,AB,CA_AC,2.7,1.8,215,
3B,es,AB,CA_AC,3.0,0.3,192,
3B,es,AB,CA_AC,3.0,0.6,209,
3B,es,AB,CA_AC,3.0,0.8999999999999999,208,
3B,es,AB,CA_AC,3.0,1.2,210,
3B,es,AB,CA_AC,3.0,1.5,213,
3B,es,AB,CA_AC,3.0,1.8,216,
3B,es,AB,CA_AC,0.0999999999999999,0.3999999999999999,357,
3B,es,AB,CA_AC,0.0999999999999999,0.5,298,
3B,es,AB,CA_AC,0.0999999999999999,0.6000000000000001,182,
3B,es,AB,CA_AC,0.0999999999999999,0.7000000000000001,78,
3B,es,AB,CA_AC,0.0999999999999999,0.8,32,
3B,es,AB,CA_AC,0.1999999999999999,0.3999999999999999,389,
3B,es,AB,CA_AC,0.1999999999999999,0.5,391,
3B,es,AB,CA_AC,0.1999999999999999,0.6000000000000001,393,388.0
3B,es,AB,CA_AC,0.1999999999999999,0.7000000000000001,382,
3B,es,AB,CA_AC,0.1999999999999999,0.8,343,
3B,es,AB,CA_AC,0.3,0.3999999999999999,386,
3B,es,AB,CA_AC,0.3,0.5,389,
3B,es,AB,CA_AC,0.3,0.7000000000000001,385,
3B,es,AB,CA_AC,0.3,0.8,379,
3B,es,AB,CA_AC,0.4,0.3999999999999999,379,
3B,es,AB,CA_AC,0.4,0.5,378,
3B,es,AB,CA_AC,0.4,0.6000000000000001,378,
3B,es,AB,CA_AC,0.4,0.7000000000000001,376,
3B,es,AB,CA_AC,0.4,0.8,369,
3B,es,AB,CA_AC,0.5,0.3999999999999999,372,
3B,es,AB,CA_AC,0.5,0.5,374,
3B,es,AB,CA_AC,0.5,0.6000000000000001,374,
3B,es,AB,CA_AC,0.5,0.7000000000000001,369,
3B,es,AB,CA_AC,0.5,0.8,361,
3B,es,BC,CA_AC,0.3,0.3,395,
3B,es,BC,CA_AC,0.3,0.6,399,
3B,es,BC,CA_AC,0.3,0.8999999999999999,398,
3B,es,BC,CA_AC,0.3,1.2,395,
3B,es,BC,CA_AC,0.3,1.5,346,
3B,es,BC,CA_AC,0.3,1.8,88,
3B,es,BC,CA_AC,0.6,0.3,397,
3B,es,BC,CA_AC,0.6,0.6,398,
3B,es,BC,CA_AC,0.6,0.8999999999999999,399,
3B,es,BC,CA_AC,0.6,1.2,399,
3B,es,BC,CA_AC,0.6,1.5,396,
3B,es,BC,CA_AC,0.6,1.8,322,
3B,es,BC,CA_AC,0.8999999999999999,0.3,396,
3B,es,BC,CA_AC,0.8999999999999999,0.6,399,
3B,es,BC,CA_AC,0.8999999999999999,0.8999999999999999,400,399.0
3B,es,BC,CA_AC,0.8999999999999999,1.2,398,
3B,es,BC,CA_AC,0.8999999999999999,1.5,398,
3B,es,BC,CA_AC,0.8999999999999999,1.8,392,
3B,es,BC,CA_AC,1.2,0.6,399,
3B,es,BC,CA_AC,1.2,0.3,397,
3B,es,BC,CA_AC,1.2,0.8999999999999999,399,
3B,es,BC,CA_AC,1.2,1.2,399,
3B,es,BC,CA_AC,1.2,1.5,398,
3B,es,BC,CA_AC,1.2,1.8,397,
3B,es,BC,CA_AC,1.5,0.3,395,
3B,es,BC,CA_AC,1.5,0.6,399,
3B,es,BC,CA_AC,1.5,0.8999999999999999,399,
3B,es,BC,CA_AC,1.5,1.2,399,
3B,es,BC,CA_AC,1.5,1.5,398,
3B,es,BC,CA_AC,1.5,1.8,397,
3B,es,BC,CA_AC,1.8,0.3,390,
3B,es,BC,CA_AC,1.8,0.6,397,
3B,es,BC,CA_AC,1.8,1.2,399,
3B,es,BC,CA_AC,1.8,0.8999999999999999,398,
3B,es,BC,CA_AC,1.8,1.5,398,
3B,es,BC,CA_AC,1.8,1.8,396,
3B,es,BC,CA_AC,2.1,0.3,387,
3B,es,BC,CA_AC,2.1,0.6,397,
3B,es,BC,CA_AC,2.1,1.2,399,
3B,es,BC,CA_AC,2.1,0.8999999999999999,398,
3B,es,BC,CA_AC,2.1,1.5,398,
3B,es,BC,CA_AC,2.1,1.8,384,
3B,es,BC,CA_AC,2.4,0.3,378,
3B,es,BC,CA_AC,2.4,0.6,397,
3B,es,BC,CA_AC,2.4,0.8999999999999999,398,
3B,es,BC,CA_AC,2.4,1.2,398,
3B,es,BC,CA_AC,2.4,1.8,310,
3B,es,BC,CA_AC,2.4,1.5,393,
3B,es,BC,CA_AC,2.7,0.3,370,
3B,es,BC,CA_AC,2.7,0.6,395,
3B,es,BC,CA_AC,2.7,1.2,392,
3B,es,BC,CA_AC,2.7,0.8999999999999999,397,
3B,es,BC,CA_AC,2.7,1.5,342,
3B,es,BC,CA_AC,2.7,1.8,233,
3B,es,BC,CA_AC,3.0,0.3,357,
3B,es,BC,CA_AC,3.0,0.6,389,
3B,es,BC,CA_AC,3.0,0.8999999999999999,383,
3B,es,BC,CA_AC,3.0,1.2,347,
3B,es,BC,CA_AC,3.0,1.5,259,
3B,es,BC,CA_AC,3.0,1.8,204,
3B,es,BC,CA_AC,0.7,0.7,399,
3B,es,BC,CA_AC,0.7,0.7999999999999999,399,
3B,es,BC,CA_AC,0.7,0.8999999999999999,399,
3B,es,BC,CA_AC,0.7,1.0,399,
3B,es,BC,CA_AC,0.7999999999999999,0.7,400,
3B,es,BC,CA_AC,0.7,1.1,399,
3B,es,BC,CA_AC,0.7999999999999999,0.7999999999999999,399,
3B,es,BC,CA_AC,0.7999999999999999,0.8999999999999999,399,
3B,es,BC,CA_AC,0.7999999999999999,1.0,399,
3B,es,BC,CA_AC,0.7999999999999999,1.1,399,
3B,es,BC,CA_AC,0.8999999999999999,0.7999999999999999,400,
3B,es,BC,CA_AC,0.8999999999999999,0.7,399,
3B,es,BC,CA_AC,0.8999999999999999,1.0,398,
3B,es,BC,CA_AC,0.8999999999999999,1.1,398,
3B,es,BC,CA_AC,1.0,0.7,399,
3B,es,BC,CA_AC,1.0,0.7999999999999999,399,
3B,es,BC,CA_AC,1.0,0.8999999999999999,399,
3B,es,BC,CA_AC,1.0,1.0,399,
3B,es,BC,CA_AC,1.0,1.1,399,
3B,es,BC,CA_AC,1.1,0.7,399,
3B,es,BC,CA_AC,1.1,0.7999999999999999,399,
3B,es,BC,CA_AC,1.1,0.8999999999999999,399,
3B,es,BC,CA_AC,1.1,1.0,399,
3B,es,BC,CA_AC,1.1,1.1,399,
3B,es,BC,AB_BA,0.3,0.6,395,
3B,es,BC,AB_BA,0.3,0.3,390,
3B,es,BC,AB_BA,0.3,0.8999999999999999,380,
3B,es,BC,AB_BA,0.3,1.2,231,
3B,es,BC,AB_BA,0.3,1.5,8,
3B,es,BC,AB_BA,0.3,1.8,1,
3B,es,BC,AB_BA,0.6,0.3,396,
3B,es,BC,AB_BA,0.6,0.6,396,
3B,es,BC,AB_BA,0.6,0.8999999999999999,390,
3B,es,BC,AB_BA,0.6,1.2,384,
3B,es,BC,AB_BA,0.6,1.5,334,
3B,es,BC,AB_BA,0.6,1.8,25,
3B,es,BC,AB_BA,0.8999999999999999,0.3,395,
3B,es,BC,AB_BA,0.8999999999999999,0.6,396,
3B,es,BC,AB_BA,0.8999999999999999,0.8999999999999999,396,
3B,es,BC,AB_BA,0.8999999999999999,1.2,371,
3B,es,BC,AB_BA,0.8999999999999999,1.5,367,
3B,es,BC,AB_BA,0.8999999999999999,1.8,283,
3B,es,BC,AB_BA,1.2,0.3,390,
3B,es,BC,AB_BA,1.2,0.6,396,
3B,es,BC,AB_BA,1.2,0.8999999999999999,396,
3B,es,BC,AB_BA,1.2,1.2,391,
3B,es,BC,AB_BA,1.2,1.5,382,
3B,es,BC,AB_BA,1.2,1.8,348,
3B,es,BC,AB_BA,1.5,0.3,390,
3B,es,BC,AB_BA,1.5,0.6,396,
3B,es,BC,AB_BA,1.5,0.8999999999999999,394,
3B,es,BC,AB_BA,1.5,1.2,391,
3B,es,BC,AB_BA,1.5,1.5,395,
3B,es,BC,AB_BA,1.5,1.8,390,
3B,es,BC,AB_BA,1.8,0.3,387,
3B,es,BC,AB_BA,1.8,0.6,394,
3B,es,BC,AB_BA,1.8,0.8999999999999999,393,
3B,es,BC,AB_BA,1.8,1.2,391,
3B,es,BC,AB_BA,1.8,1.5,393,
3B,es,BC,AB_BA,1.8,1.8,395,
3B,es,BC,AB_BA,2.1,0.3,383,
3B,es,BC,AB_BA,2.1,0.6,392,
3B,es,BC,AB_BA,2.1,0.8999999999999999,392,
3B,es,BC,AB_BA,2.1,1.2,388,
3B,es,BC,AB_BA,2.1,1.5,393,
3B,es,BC,AB_BA,2.1,1.8,393,
3B,es,BC,AB_BA,2.4,0.3,384,
3B,es,BC,AB_BA,2.4,0.6,390,
3B,es,BC,AB_BA,2.4,0.8999999999999999,391,
3B,es,BC,AB_BA,2.4,1.2,389,
3B,es,BC,AB_BA,2.4,1.5,392,
3B,es,BC,AB_BA,2.4,1.8,392,
3B,es,BC,AB_BA,2.7,0.3,381,
3B,es,BC,AB_BA,2.7,0.6,388,
3B,es,BC,AB_BA,2.7,0.8999999999999999,388,
3B,es,BC,AB_BA,2.7,1.2,387,
3B,es,BC,AB_BA,2.7,1.5,391,
3B,es,BC,AB_BA,2.7,1.8,393,
3B,es,BC,AB_BA,3.0,0.3,378,
3B,es,BC,AB_BA,3.0,0.6,385,
3B,es,BC,AB_BA,3.0,0.8999999999999999,387,
3B,es,BC,AB_BA,3.0,1.2,387,
3B,es,BC,AB_BA,3.0,1.5,390,
3B,es,BC,AB_BA,3.0,1.8,392,
3B,es,BC,AB_BA,0.3999999999999999,0.1999999999999999,390,
3B,es,BC,AB_BA,0.3999999999999999,0.0999999999999999,374,
3B,es,BC,AB_BA,0.3999999999999999,0.4,396,
3B,es,BC,AB_BA,0.3999999999999999,0.3,392,
3B,es,BC,AB_BA,0.3999999999999999,0.5,397,396.0
3B,es,BC,AB_BA,0.5,0.0999999999999999,374,
3B,es,BC,AB_BA,0.5,0.1999999999999999,390,
3B,es,BC,AB_BA,0.5,0.3,395,
3B,es,BC,AB_BA,0.5,0.4,396,
3B,es,BC,AB_BA,0.5,0.5,397,
3B,es,BC,AB_BA,0.6000000000000001,0.0999999999999999,374,
3B,es,BC,AB_BA,0.6000000000000001,0.1999999999999999,391,
3B,es,BC,AB_BA,0.6000000000000001,0.4,397,
3B,es,BC,AB_BA,0.6000000000000001,0.5,396,
3B,es,BC,AB_BA,0.7000000000000001,0.0999999999999999,369,
3B,es,BC,AB_BA,0.7000000000000001,0.1999999999999999,391,
3B,es,BC,AB_BA,0.7000000000000001,0.3,396,
3B,es,BC,AB_BA,0.7000000000000001,0.4,396,
3B,es,BC,AB_BA,0.7000000000000001,0.5,396,
3B,es,BC,AB_BA,0.8,0.0999999999999999,367,
3B,es,BC,AB_BA,0.8,0.1999999999999999,391,
3B,es,BC,AB_BA,0.8,0.3,396,
3B,es,BC,AB_BA,0.8,0.4,396,
3B,es,BC,AB_BA,0.8,0.5,396,
3B,es,CA,AB_BA,0.3,0.6,362,
3B,es,CA,AB_BA,0.3,0.3,376,
3B,es,CA,AB_BA,0.3,1.2,7,
3B,es,CA,AB_BA,0.3,0.8999999999999999,146,
3B,es,CA,AB_BA,0.3,1.5,0,
3B,es,CA,AB_BA,0.3,1.8,0,
3B,es,CA,AB_BA,0.6,0.3,383,
3B,es,CA,AB_BA,0.6,0.6,387,
3B,es,CA,AB_BA,0.6,1.2,369,
3B,es,CA,AB_BA,0.6,0.8999999999999999,383,
3B,es,CA,AB_BA,0.6,1.8,4,
3B,es,CA,AB_BA,0.6,1.5,187,
3B,es,CA,AB_BA,0.8999999999999999,0.3,378,
3B,es,CA,AB_BA,0.8999999999999999,0.6,388,
3B,es,CA,AB_BA,0.8999999999999999,0.8999999999999999,384,
3B,es,CA,AB_BA,0.8999999999999999,1.2,372,
3B,es,CA,AB_BA,0.8999999999999999,1.5,356,
3B,es,CA,AB_BA,0.8999999999999999,1.8,330,
3B,es,CA,AB_BA,1.2,0.3,353,
3B,es,CA,AB_BA,1.2,0.6,382,
3B,es,CA,AB_BA,1.2,0.8999999999999999,381,
3B,es,CA,AB_BA,1.2,1.2,364,
3B,es,CA,AB_BA,1.2,1.8,310,
3B,es,CA,AB_BA,1.2,1.5,353,
3B,es,CA,AB_BA,1.5,0.3,343,
3B,es,CA,AB_BA,1.5,0.6,372,
3B,es,CA,AB_BA,1.5,0.8999999999999999,374,
3B,es,CA,AB_BA,1.5,1.2,360,
3B,es,CA,AB_BA,1.5,1.5,338,
3B,es,CA,AB_BA,1.5,1.8,289,
3B,es,CA,AB_BA,1.8,0.3,339,
3B,es,CA,AB_BA,1.8,0.6,365,
3B,es,CA,AB_BA,1.8,0.8999999999999999,366,
3B,es,CA,AB_BA,1.8,1.2,351,
3B,es,CA,AB_BA,1.8,1.5,320,
3B,es,CA,AB_BA,1.8,1.8,272,
3B,es,CA,AB_BA,2.1,0.3,330,
3B,es,CA,AB_BA,2.1,0.6,357,
3B,es,CA,AB_BA,2.1,0.8999999999999999,353,
3B,es,CA,AB_BA,2.1,1.2,338,
3B,es,CA,AB_BA,2.1,1.5,307,
3B,es,CA,AB_BA,2.1,1.8,268,
3B,es,CA,AB_BA,2.4,0.3,320,
3B,es,CA,AB_BA,2.4,0.6,343,
3B,es,CA,AB_BA,2.4,0.8999999999999999,343,
3B,es,CA,AB_BA,2.4,1.2,331,
3B,es,CA,AB_BA,2.4,1.5,296,
3B,es,CA,AB_BA,2.4,1.8,258,
3B,es,CA,AB_BA,2.7,0.3,311,
3B,es,CA,AB_BA,2.7,0.6,337,
3B,es,CA,AB_BA,2.7,0.8999999999999999,339,
3B,es,CA,AB_BA,2.7,1.2,323,
3B,es,CA,AB_BA,2.7,1.5,287,
3B,es,CA,AB_BA,2.7,1.8,252,
3B,es,CA,AB_BA,3.0,0.3,307,
3B,es,CA,AB_BA,3.0,0.6,328,
3B,es,CA,AB_BA,3.0,0.8999999999999999,333,
3B,es,CA,AB_BA,3.0,1.2,313,
3B,es,CA,AB_BA,3.0,1.5,281,
3B,es,CA,AB_BA,3.0,1.8,248,
3B,es,CA,AB_BA,0.7,0.5,389,
3B,es,CA,AB_BA,0.7,0.3999999999999999,388,
3B,es,CA,AB_BA,0.7,0.7000000000000001,388,
3B,es,CA,AB_BA,0.7,0.6000000000000001,389,
3B,es,CA,AB_BA,0.7,0.8,386,
3B,es,CA,AB_BA,0.7999999999999999,0.3999999999999999,385,
3B,es,CA,AB_BA,0.7999999999999999,0.5,387,
3B,es,CA,AB_BA,0.7999999999999999,0.6000000000000001,391,383.0
3B,es,CA,AB_BA,0.7999999999999999,0.7000000000000001,388,
3B,es,CA,AB_BA,0.7999999999999999,0.8,388,
3B,es,CA,AB_BA,0.8999999999999999,0.3999999999999999,384,
3B,es,CA,AB_BA,0.8999999999999999,0.5,387,
3B,es,CA,AB_BA,0.8999999999999999,0.7000000000000001,387,
3B,es,CA,AB_BA,0.8999999999999999,0.8,386,
3B,es,CA,AB_BA,1.0,0.3999999999999999,383,
3B,es,CA,AB_BA,1.0,0.5,386,
3B,es,CA,AB_BA,1.0,0.6000000000000001,387,
3B,es,CA,AB_BA,1.0,0.7000000000000001,385,
3B,es,CA,AB_BA,1.0,0.8,385,
3B,es,CA,AB_BA,1.1,0.3999999999999999,378,
3B,es,CA,AB_BA,1.1,0.5,384,
3B,es,CA,AB_BA,1.1,0.6000000000000001,384,
3B,es,CA,AB_BA,1.1,0.7000000000000001,384,
3B,es,CA,AB_BA,1.1,0.8,384,
3B,es,CA,BC_CB,0.3,0.6,386,
3B,es,CA,BC_CB,0.3,0.3,385,
3B,es,CA,BC_CB,0.3,0.8999999999999999,337,
3B,es,CA,BC_CB,0.3,1.2,79,
3B,es,CA,BC_CB,0.3,1.8,0,
3B,es,CA,BC_CB,0.3,1.5,14,
3B,es,CA,BC_CB,0.6,0.3,384,
3B,es,CA,BC_CB,0.6,0.6,385,
3B,es,CA,BC_CB,0.6,0.8999999999999999,369,
3B,es,CA,BC_CB,0.6,1.2,333,
3B,es,CA,BC_CB,0.6,1.5,259,
3B,es,CA,BC_CB,0.6,1.8,82,
3B,es,CA,BC_CB,0.8999999999999999,0.3,384,
3B,es,CA,BC_CB,0.8999999999999999,0.6,386,
3B,es,CA,BC_CB,0.8999999999999999,0.8999999999999999,386,
3B,es,CA,BC_CB,0.8999999999999999,1.2,364,
3B,es,CA,BC_CB,0.8999999999999999,1.5,320,
3B,es,CA,BC_CB,0.8999999999999999,1.8,220,
3B,es,CA,BC_CB,1.2,0.3,384,
3B,es,CA,BC_CB,1.2,0.6,386,
3B,es,CA,BC_CB,1.2,0.8999999999999999,388,
3B,es,CA,BC_CB,1.2,1.2,383,
3B,es,CA,BC_CB,1.2,1.5,370,
3B,es,CA,BC_CB,1.2,1.8,331,
3B,es,CA,BC_CB,1.5,0.3,386,
3B,es,CA,BC_CB,1.5,0.6,388,
3B,es,CA,BC_CB,1.5,0.8999999999999999,387,
3B,es,CA,BC_CB,1.5,1.2,385,
3B,es,CA,BC_CB,1.5,1.5,370,
3B,es,CA,BC_CB,1.5,1.8,359,
3B,es,CA,BC_CB,1.8,0.6,388,
3B,es,CA,BC_CB,1.8,0.3,387,
3B,es,CA,BC_CB,1.8,0.8999999999999999,387,
3B,es,CA,BC_CB,1.8,1.2,383,
3B,es,CA,BC_CB,1.8,1.5,370,
3B,es,CA,BC_CB,1.8,1.8,362,
3B,es,CA,BC_CB,2.1,0.3,389,
3B,es,CA,BC_CB,2.1,0.6,389,
3B,es,CA,BC_CB,2.1,0.8999999999999999,389,
3B,es,CA,BC_CB,2.1,1.2,382,
3B,es,CA,BC_CB,2.1,1.5,372,
3B,es,CA,BC_CB,2.1,1.8,366,
3B,es,CA,BC_CB,2.4,0.3,393,
3B,es,CA,BC_CB,2.4,0.6,390,
3B,es,CA,BC_CB,2.4,0.8999999999999999,390,
3B,es,CA,BC_CB,2.4,1.2,382,
3B,es,CA,BC_CB,2.4,1.5,376,
3B,es,CA,BC_CB,2.4,1.8,371,
3B,es,CA,BC_CB,2.7,0.3,394,
3B,es,CA,BC_CB,2.7,0.6,392,
3B,es,CA,BC_CB,2.7,0.8999999999999999,391,
3B,es,CA,BC_CB,2.7,1.2,384,
3B,es,CA,BC_CB,2.7,1.5,380,
3B,es,CA,BC_CB,2.7,1.8,372,
3B,es,CA,BC_CB,3.0,0.3,395,
3B,es,CA,BC_CB,3.0,0.6,394,
3B,es,CA,BC_CB,3.0,0.8999999999999999,393,
3B,es,CA,BC_CB,3.0,1.2,387,
3B,es,CA,BC_CB,3.0,1.5,383,
3B,es,CA,BC_CB,3.0,1.8,375,
3B,es,CA,BC_CB,2.7999999999999994,0.0999999999999999,392,
3B,es,CA,BC_CB,2.7999999999999994,0.1999999999999999,394,
3B,es,CA,BC_CB,2.7999999999999994,0.3,395,
3B,es,CA,BC_CB,2.7999999999999994,0.4,394,
3B,es,CA,BC_CB,2.7999999999999994,0.5,394,
3B,es,CA,BC_CB,2.8999999999999995,0.0999999999999999,395,
