size,lang,task,instruction_models,gamma_instr,gamma_pref,dev_accuracy,test_accuracy
1B,en,AB,BC_CB,0.3,0.3,312,
1B,en,AB,BC_CB,0.3,0.6,213,
1B,en,AB,BC_CB,0.3,0.8999999999999999,41,
1B,en,AB,BC_CB,0.3,1.2,42,
1B,en,AB,BC_CB,0.3,1.5,40,
1B,en,AB,BC_CB,0.3,1.8,40,
1B,en,AB,BC_CB,0.6,0.3,361,
1B,en,AB,BC_CB,0.6,0.6,367,
1B,en,AB,BC_CB,0.6,0.8999999999999999,325,
1B,en,AB,BC_CB,0.6,1.2,85,
1B,en,AB,BC_CB,0.6,1.5,39,
1B,en,AB,BC_CB,0.6,1.8,38,
1B,en,AB,BC_CB,0.8999999999999999,0.3,330,
1B,en,AB,BC_CB,0.8999999999999999,0.6,361,
1B,en,AB,BC_CB,0.8999999999999999,0.8999999999999999,344,
1B,en,AB,BC_CB,0.8999999999999999,1.2,279,
1B,en,AB,BC_CB,0.8999999999999999,1.5,233,
1B,en,AB,BC_CB,0.8999999999999999,1.8,46,
1B,en,AB,BC_CB,1.2,0.3,279,
1B,en,AB,BC_CB,1.2,0.6,330,
1B,en,AB,BC_CB,1.2,0.8999999999999999,333,
1B,en,AB,BC_CB,1.2,1.2,296,
1B,en,AB,BC_CB,1.2,1.5,264,
1B,en,AB,BC_CB,1.2,1.8,232,
1B,en,AB,BC_CB,1.5,0.3,262,
1B,en,AB,BC_CB,1.5,0.6,323,
1B,en,AB,BC_CB,1.5,0.8999999999999999,324,
1B,en,AB,BC_CB,1.5,1.2,291,
1B,en,AB,BC_CB,1.5,1.5,258,
1B,en,AB,BC_CB,1.5,1.8,244,
1B,en,AB,BC_CB,1.8,0.3,285,
1B,en,AB,BC_CB,1.8,0.6,315,
1B,en,AB,BC_CB,1.8,0.8999999999999999,306,
1B,en,AB,BC_CB,1.8,1.2,272,
1B,en,AB,BC_CB,1.8,1.5,237,
1B,en,AB,BC_CB,1.8,1.8,229,
1B,en,AB,BC_CB,2.1,0.3,283,
1B,en,AB,BC_CB,2.1,0.6,289,
1B,en,AB,BC_CB,2.1,0.8999999999999999,280,
1B,en,AB,BC_CB,2.1,1.2,261,
1B,en,AB,BC_CB,2.1,1.5,232,
1B,en,AB,BC_CB,2.1,1.8,216,
1B,en,AB,BC_CB,2.4,0.3,245,
1B,en,AB,BC_CB,2.4,0.6,260,
1B,en,AB,BC_CB,2.4,0.8999999999999999,254,
1B,en,AB,BC_CB,2.4,1.2,252,
1B,en,AB,BC_CB,2.4,1.5,232,
1B,en,AB,BC_CB,2.4,1.8,212,
1B,en,AB,BC_CB,2.7,0.3,223,
1B,en,AB,BC_CB,2.7,0.6,236,
1B,en,AB,BC_CB,2.7,0.8999999999999999,236,
1B,en,AB,BC_CB,2.7,1.2,242,
1B,en,AB,BC_CB,2.7,1.5,225,
1B,en,AB,BC_CB,2.7,1.8,203,
1B,en,AB,BC_CB,3.0,0.3,213,
1B,en,AB,BC_CB,3.0,0.6,219,
1B,en,AB,BC_CB,3.0,0.8999999999999999,233,
1B,en,AB,BC_CB,3.0,1.2,236,
1B,en,AB,BC_CB,3.0,1.5,219,
1B,en,AB,BC_CB,3.0,1.8,191,
1B,en,AB,BC_CB,0.3999999999999999,0.3999999999999999,318,
1B,en,AB,BC_CB,0.3999999999999999,0.5,335,
1B,en,AB,BC_CB,0.3999999999999999,0.6000000000000001,332,
1B,en,AB,BC_CB,0.3999999999999999,0.7000000000000001,282,
1B,en,AB,BC_CB,0.3999999999999999,0.8,162,
1B,en,AB,BC_CB,0.5,0.3999999999999999,345,
1B,en,AB,BC_CB,0.5,0.5,352,
1B,en,AB,BC_CB,0.5,0.6000000000000001,354,
1B,en,AB,BC_CB,0.5,0.7000000000000001,342,
1B,en,AB,BC_CB,0.5,0.8,325,
1B,en,AB,BC_CB,0.6000000000000001,0.3999999999999999,368,
1B,en,AB,BC_CB,0.6000000000000001,0.5,370,
1B,en,AB,BC_CB,0.6000000000000001,0.6000000000000001,367,
1B,en,AB,BC_CB,0.6000000000000001,0.7000000000000001,363,
1B,en,AB,BC_CB,0.6000000000000001,0.8,352,
1B,en,AB,BC_CB,0.7000000000000001,0.3999999999999999,379,374.0
1B,en,AB,BC_CB,0.7000000000000001,0.5,378,
1B,en,AB,BC_CB,0.7000000000000001,0.6000000000000001,377,
1B,en,AB,BC_CB,0.7000000000000001,0.7000000000000001,367,
1B,en,AB,BC_CB,0.7000000000000001,0.8,359,
1B,en,AB,BC_CB,0.8,0.3999999999999999,374,
1B,en,AB,BC_CB,0.8,0.5,378,
1B,en,AB,BC_CB,0.8,0.6000000000000001,377,
1B,en,AB,BC_CB,0.8,0.7000000000000001,371,
1B,en,AB,BC_CB,0.8,0.8,362,
1B,en,AB,CA_AC,0.3,0.3,281,
1B,en,AB,CA_AC,0.3,0.6,225,
1B,en,AB,CA_AC,0.3,0.8999999999999999,77,
1B,en,AB,CA_AC,0.3,1.2,41,
1B,en,AB,CA_AC,0.3,1.5,42,
1B,en,AB,CA_AC,0.3,1.8,40,
1B,en,AB,CA_AC,0.6,0.3,261,
1B,en,AB,CA_AC,0.6,0.6,298,
1B,en,AB,CA_AC,0.6,0.8999999999999999,289,
1B,en,AB,CA_AC,0.6,1.2,126,
1B,en,AB,CA_AC,0.6,1.5,40,
1B,en,AB,CA_AC,0.6,1.8,44,
1B,en,AB,CA_AC,0.8999999999999999,0.3,280,
1B,en,AB,CA_AC,0.8999999999999999,0.6,328,
1B,en,AB,CA_AC,0.8999999999999999,0.8999999999999999,346,
1B,en,AB,CA_AC,0.8999999999999999,1.2,318,
1B,en,AB,CA_AC,0.8999999999999999,1.5,253,
1B,en,AB,CA_AC,0.8999999999999999,1.8,55,
1B,en,AB,CA_AC,1.2,0.3,298,
1B,en,AB,CA_AC,1.2,0.6,349,
1B,en,AB,CA_AC,1.2,0.8999999999999999,358,
1B,en,AB,CA_AC,1.2,1.2,351,
1B,en,AB,CA_AC,1.2,1.5,308,
1B,en,AB,CA_AC,1.2,1.8,286,
1B,en,AB,CA_AC,1.5,0.3,298,
1B,en,AB,CA_AC,1.5,0.6,341,
1B,en,AB,CA_AC,1.5,0.8999999999999999,343,
1B,en,AB,CA_AC,1.5,1.2,312,
1B,en,AB,CA_AC,1.5,1.5,300,
1B,en,AB,CA_AC,1.5,1.8,279,
1B,en,AB,CA_AC,1.8,0.3,263,
1B,en,AB,CA_AC,1.8,0.6,297,
1B,en,AB,CA_AC,1.8,0.8999999999999999,269,
1B,en,AB,CA_AC,1.8,1.2,254,
1B,en,AB,CA_AC,1.8,1.5,248,
1B,en,AB,CA_AC,1.8,1.8,274,
1B,en,AB,CA_AC,2.1,0.3,216,
1B,en,AB,CA_AC,2.1,0.6,235,
1B,en,AB,CA_AC,2.1,0.8999999999999999,227,
1B,en,AB,CA_AC,2.1,1.2,218,
1B,en,AB,CA_AC,2.1,1.5,219,
1B,en,AB,CA_AC,2.1,1.8,246,
1B,en,AB,CA_AC,2.4,0.3,199,
1B,en,AB,CA_AC,2.4,0.6,211,
1B,en,AB,CA_AC,2.4,0.8999999999999999,204,
1B,en,AB,CA_AC,2.4,1.2,203,
1B,en,AB,CA_AC,2.4,1.5,211,
1B,en,AB,CA_AC,2.4,1.8,235,
1B,en,AB,CA_AC,2.7,0.3,200,
1B,en,AB,CA_AC,2.7,0.6,203,
1B,en,AB,CA_AC,2.7,0.8999999999999999,202,
1B,en,AB,CA_AC,2.7,1.2,203,
1B,en,AB,CA_AC,2.7,1.5,210,
1B,en,AB,CA_AC,2.7,1.8,226,
1B,en,AB,CA_AC,3.0,0.3,198,
1B,en,AB,CA_AC,3.0,0.6,200,
1B,en,AB,CA_AC,3.0,0.8999999999999999,201,
1B,en,AB,CA_AC,3.0,1.2,206,
1B,en,AB,CA_AC,3.0,1.5,213,
1B,en,AB,CA_AC,3.0,1.8,236,
1B,en,AB,CA_AC,1.0,0.7,337,
1B,en,AB,CA_AC,1.0,0.7999999999999999,346,
1B,en,AB,CA_AC,1.0,0.8999999999999999,350,
1B,en,AB,CA_AC,1.0,1.0,355,
1B,en,AB,CA_AC,1.0,1.1,348,
1B,en,AB,CA_AC,1.1,0.7,348,
1B,en,AB,CA_AC,1.1,0.7999999999999999,352,
1B,en,AB,CA_AC,1.1,0.8999999999999999,359,359.0
1B,en,AB,CA_AC,1.1,1.0,357,
1B,en,AB,CA_AC,1.1,1.1,350,
1B,en,AB,CA_AC,1.2000000000000002,0.7,353,
1B,en,AB,CA_AC,1.2000000000000002,0.7999999999999999,356,
1B,en,AB,CA_AC,1.2000000000000002,0.8999999999999999,358,
1B,en,AB,CA_AC,1.2000000000000002,1.0,358,
1B,en,AB,CA_AC,1.2000000000000002,1.1,350,
1B,en,AB,CA_AC,1.3000000000000005,0.7,353,
1B,en,AB,CA_AC,1.3000000000000005,0.7999999999999999,357,
1B,en,AB,CA_AC,1.3000000000000005,0.8999999999999999,355,
1B,en,AB,CA_AC,1.3000000000000005,1.0,353,
1B,en,AB,CA_AC,1.3000000000000005,1.1,348,
1B,en,AB,CA_AC,1.4000000000000004,0.7,358,
1B,en,AB,CA_AC,1.4000000000000004,0.7999999999999999,353,
1B,en,AB,CA_AC,1.4000000000000004,0.8999999999999999,350,
1B,en,AB,CA_AC,1.4000000000000004,1.0,346,
1B,en,AB,CA_AC,1.4000000000000004,1.1,338,
1B,en,BC,CA_AC,0.3,0.3,252,
1B,en,BC,CA_AC,0.3,0.6,230,
1B,en,BC,CA_AC,0.3,0.8999999999999999,239,
1B,en,BC,CA_AC,0.3,1.2,180,
1B,en,BC,CA_AC,0.3,1.5,182,
1B,en,BC,CA_AC,0.3,1.8,182,
1B,en,BC,CA_AC,0.6,0.3,255,
1B,en,BC,CA_AC,0.6,0.6,264,
1B,en,BC,CA_AC,0.6,0.8999999999999999,282,
1B,en,BC,CA_AC,0.6,1.2,234,
1B,en,BC,CA_AC,0.6,1.5,220,
1B,en,BC,CA_AC,0.6,1.8,190,
1B,en,BC,CA_AC,0.8999999999999999,0.3,236,
1B,en,BC,CA_AC,0.8999999999999999,0.6,268,
1B,en,BC,CA_AC,0.8999999999999999,0.8999999999999999,276,
1B,en,BC,CA_AC,0.8999999999999999,1.2,270,
1B,en,BC,CA_AC,0.8999999999999999,1.5,223,
1B,en,BC,CA_AC,0.8999999999999999,1.8,192,
1B,en,BC,CA_AC,1.2,0.3,213,
1B,en,BC,CA_AC,1.2,0.6,273,
1B,en,BC,CA_AC,1.2,0.8999999999999999,291,
1B,en,BC,CA_AC,1.2,1.2,296,
1B,en,BC,CA_AC,1.2,1.5,290,
1B,en,BC,CA_AC,1.2,1.8,235,
1B,en,BC,CA_AC,1.5,0.3,208,
1B,en,BC,CA_AC,1.5,0.6,294,
1B,en,BC,CA_AC,1.5,0.8999999999999999,335,
1B,en,BC,CA_AC,1.5,1.2,349,
1B,en,BC,CA_AC,1.5,1.5,339,
1B,en,BC,CA_AC,1.5,1.8,291,
1B,en,BC,CA_AC,1.8,0.3,228,
1B,en,BC,CA_AC,1.8,0.6,326,
1B,en,BC,CA_AC,1.8,0.8999999999999999,356,
1B,en,BC,CA_AC,1.8,1.2,371,
1B,en,BC,CA_AC,1.8,1.5,370,
1B,en,BC,CA_AC,1.8,1.8,318,
1B,en,BC,CA_AC,2.1,0.3,260,
1B,en,BC,CA_AC,2.1,0.6,333,
1B,en,BC,CA_AC,2.1,0.8999999999999999,362,
1B,en,BC,CA_AC,2.1,1.2,379,
1B,en,BC,CA_AC,2.1,1.5,379,
1B,en,BC,CA_AC,2.1,1.8,319,
1B,en,BC,CA_AC,2.4,0.3,287,
1B,en,BC,CA_AC,2.4,0.6,331,
1B,en,BC,CA_AC,2.4,0.8999999999999999,356,
1B,en,BC,CA_AC,2.4,1.2,378,
1B,en,BC,CA_AC,2.4,1.5,377,
1B,en,BC,CA_AC,2.4,1.8,310,
1B,en,BC,CA_AC,2.7,0.3,298,
1B,en,BC,CA_AC,2.7,0.6,325,
1B,en,BC,CA_AC,2.7,0.8999999999999999,354,
1B,en,BC,CA_AC,2.7,1.2,367,
1B,en,BC,CA_AC,2.7,1.5,356,
1B,en,BC,CA_AC,2.7,1.8,282,
1B,en,BC,CA_AC,3.0,0.3,303,
1B,en,BC,CA_AC,3.0,0.6,319,
1B,en,BC,CA_AC,3.0,0.8999999999999999,349,
1B,en,BC,CA_AC,3.0,1.2,361,
1B,en,BC,CA_AC,3.0,1.5,318,
1B,en,BC,CA_AC,3.0,1.8,249,
1B,en,BC,CA_AC,1.9,1.0,367,
1B,en,BC,CA_AC,1.9,1.1,368,
1B,en,BC,CA_AC,1.9,1.2000000000000002,374,
1B,en,BC,CA_AC,1.9,1.3000000000000005,376,
1B,en,BC,CA_AC,1.9,1.4000000000000004,379,
1B,en,BC,CA_AC,2.0,1.0,370,
1B,en,BC,CA_AC,2.0,1.1,375,
1B,en,BC,CA_AC,2.0,1.2000000000000002,381,
1B,en,BC,CA_AC,2.0,1.3000000000000005,381,
1B,en,BC,CA_AC,2.0,1.4000000000000004,383,
1B,en,BC,CA_AC,2.1,1.0,372,
1B,en,BC,CA_AC,2.1,1.1,376,
1B,en,BC,CA_AC,2.1,1.2000000000000002,379,
1B,en,BC,CA_AC,2.1,1.3000000000000005,382,
1B,en,BC,CA_AC,2.1,1.4000000000000004,384,378.0
1B,en,BC,CA_AC,2.2,1.0,368,
1B,en,BC,CA_AC,2.2,1.1,374,
1B,en,BC,CA_AC,2.2,1.2000000000000002,376,
1B,en,BC,CA_AC,2.2,1.3000000000000005,381,
1B,en,BC,CA_AC,2.2,1.4000000000000004,380,
1B,en,BC,CA_AC,2.3,1.0,367,
1B,en,BC,CA_AC,2.3,1.1,374,
1B,en,BC,CA_AC,2.3,1.2000000000000002,377,
1B,en,BC,CA_AC,2.3,1.3000000000000005,380,
1B,en,BC,CA_AC,2.3,1.4000000000000004,382,
1B,en,BC,AB_BA,0.3,0.3,340,
1B,en,BC,AB_BA,0.3,0.6,308,
1B,en,BC,AB_BA,0.3,0.8999999999999999,87,
1B,en,BC,AB_BA,0.3,1.2,138,
1B,en,BC,AB_BA,0.3,1.5,162,
1B,en,BC,AB_BA,0.3,1.8,153,
1B,en,BC,AB_BA,0.6,0.3,393,
1B,en,BC,AB_BA,0.6,0.6,390,
1B,en,BC,AB_BA,0.6,0.8999999999999999,370,
1B,en,BC,AB_BA,0.6,1.2,214,
1B,en,BC,AB_BA,0.6,1.5,138,
1B,en,BC,AB_BA,0.6,1.8,125,
1B,en,BC,AB_BA,0.8999999999999999,0.3,391,
1B,en,BC,AB_BA,0.8999999999999999,0.6,394,
1B,en,BC,AB_BA,0.8999999999999999,0.8999999999999999,391,
1B,en,BC,AB_BA,0.8999999999999999,1.2,383,
1B,en,BC,AB_BA,0.8999999999999999,1.5,203,
1B,en,BC,AB_BA,0.8999999999999999,1.8,124,
1B,en,BC,AB_BA,1.2,0.3,346,
1B,en,BC,AB_BA,1.2,0.6,397,
1B,en,BC,AB_BA,1.2,0.8999999999999999,394,
1B,en,BC,AB_BA,1.2,1.2,390,
1B,en,BC,AB_BA,1.2,1.5,391,
1B,en,BC,AB_BA,1.2,1.8,266,
1B,en,BC,AB_BA,1.5,0.3,269,
1B,en,BC,AB_BA,1.5,0.6,357,
1B,en,BC,AB_BA,1.5,0.8999999999999999,394,
1B,en,BC,AB_BA,1.5,1.2,396,
1B,en,BC,AB_BA,1.5,1.5,395,
1B,en,BC,AB_BA,1.5,1.8,385,
1B,en,BC,AB_BA,1.8,0.3,250,
1B,en,BC,AB_BA,1.8,0.6,305,
1B,en,BC,AB_BA,1.8,0.8999999999999999,364,
1B,en,BC,AB_BA,1.8,1.2,392,
1B,en,BC,AB_BA,1.8,1.5,391,
1B,en,BC,AB_BA,1.8,1.8,381,
1B,en,BC,AB_BA,2.1,0.3,248,
1B,en,BC,AB_BA,2.1,0.6,281,
1B,en,BC,AB_BA,2.1,0.8999999999999999,336,
1B,en,BC,AB_BA,2.1,1.2,374,
1B,en,BC,AB_BA,2.1,1.5,381,
1B,en,BC,AB_BA,2.1,1.8,369,
1B,en,BC,AB_BA,2.4,0.3,252,
1B,en,BC,AB_BA,2.4,0.6,282,
1B,en,BC,AB_BA,2.4,0.8999999999999999,334,
1B,en,BC,AB_BA,2.4,1.2,368,
1B,en,BC,AB_BA,2.4,1.5,371,
1B,en,BC,AB_BA,2.4,1.8,359,
1B,en,BC,AB_BA,2.7,0.3,256,
1B,en,BC,AB_BA,2.7,0.6,291,
1B,en,BC,AB_BA,2.7,0.8999999999999999,340,
1B,en,BC,AB_BA,2.7,1.2,368,
1B,en,BC,AB_BA,2.7,1.5,366,
1B,en,BC,AB_BA,2.7,1.8,356,
1B,en,BC,AB_BA,3.0,0.3,269,
1B,en,BC,AB_BA,3.0,0.6,305,
1B,en,BC,AB_BA,3.0,0.8999999999999999,335,
1B,en,BC,AB_BA,3.0,1.2,362,
1B,en,BC,AB_BA,3.0,1.5,355,
1B,en,BC,AB_BA,3.0,1.8,352,
1B,en,BC,AB_BA,1.0,0.3999999999999999,396,
1B,en,BC,AB_BA,1.0,0.5,398,388.0
1B,en,BC,AB_BA,1.0,0.6000000000000001,397,
1B,en,BC,AB_BA,1.0,0.7000000000000001,394,
1B,en,BC,AB_BA,1.0,0.8,392,
1B,en,BC,AB_BA,1.1,0.3999999999999999,392,
1B,en,BC,AB_BA,1.1,0.5,397,
1B,en,BC,AB_BA,1.1,0.6000000000000001,397,
1B,en,BC,AB_BA,1.1,0.7000000000000001,396,
1B,en,BC,AB_BA,1.1,0.8,395,
1B,en,BC,AB_BA,1.2000000000000002,0.3999999999999999,379,
1B,en,BC,AB_BA,1.2000000000000002,0.5,394,
1B,en,BC,AB_BA,1.2000000000000002,0.6000000000000001,397,
1B,en,BC,AB_BA,1.2000000000000002,0.7000000000000001,397,
1B,en,BC,AB_BA,1.2000000000000002,0.8,396,
1B,en,BC,AB_BA,1.3000000000000005,0.3999999999999999,353,
1B,en,BC,AB_BA,1.3000000000000005,0.5,380,
1B,en,BC,AB_BA,1.3000000000000005,0.6000000000000001,392,
1B,en,BC,AB_BA,1.3000000000000005,0.7000000000000001,396,
1B,en,BC,AB_BA,1.3000000000000005,0.8,397,
1B,en,BC,AB_BA,1.4000000000000004,0.3999999999999999,329,
1B,en,BC,AB_BA,1.4000000000000004,0.5,356,
1B,en,BC,AB_BA,1.4000000000000004,0.6000000000000001,381,
1B,en,BC,AB_BA,1.4000000000000004,0.7000000000000001,392,
1B,en,BC,AB_BA,1.4000000000000004,0.8,394,
1B,en,CA,AB_BA,0.3,0.3,270,
1B,en,CA,AB_BA,0.3,0.6,157,
1B,en,CA,AB_BA,0.3,0.8999999999999999,46,
1B,en,CA,AB_BA,0.3,1.2,34,
1B,en,CA,AB_BA,0.3,1.5,34,
1B,en,CA,AB_BA,0.3,1.8,39,
1B,en,CA,AB_BA,0.6,0.3,318,
1B,en,CA,AB_BA,0.6,0.6,328,
1B,en,CA,AB_BA,0.6,0.8999999999999999,282,
1B,en,CA,AB_BA,0.6,1.2,69,
1B,en,CA,AB_BA,0.6,1.5,16,
1B,en,CA,AB_BA,0.6,1.8,23,
1B,en,CA,AB_BA,0.8999999999999999,0.3,268,
1B,en,CA,AB_BA,0.8999999999999999,0.6,314,
1B,en,CA,AB_BA,0.8999999999999999,0.8999999999999999,329,
1B,en,CA,AB_BA,0.8999999999999999,1.2,320,
1B,en,CA,AB_BA,0.8999999999999999,1.5,166,
1B,en,CA,AB_BA,0.8999999999999999,1.8,68,
1B,en,CA,AB_BA,1.2,0.3,211,
1B,en,CA,AB_BA,1.2,0.6,285,
1B,en,CA,AB_BA,1.2,0.8999999999999999,328,
1B,en,CA,AB_BA,1.2,1.2,333,
1B,en,CA,AB_BA,1.2,1.5,323,
1B,en,CA,AB_BA,1.2,1.8,188,
1B,en,CA,AB_BA,1.5,0.3,196,
1B,en,CA,AB_BA,1.5,0.6,242,
1B,en,CA,AB_BA,1.5,0.8999999999999999,314,
1B,en,CA,AB_BA,1.5,1.2,332,
1B,en,CA,AB_BA,1.5,1.5,333,
1B,en,CA,AB_BA,1.5,1.8,263,
1B,en,CA,AB_BA,1.8,0.3,196,
1B,en,CA,AB_BA,1.8,0.6,232,
1B,en,CA,AB_BA,1.8,0.8999999999999999,313,
1B,en,CA,AB_BA,1.8,1.2,330,
1B,en,CA,AB_BA,1.8,1.5,336,
1B,en,CA,AB_BA,1.8,1.8,296,
1B,en,CA,AB_BA,2.1,0.3,204,
1B,en,CA,AB_BA,2.1,0.6,244,
1B,en,CA,AB_BA,2.1,0.8999999999999999,315,
1B,en,CA,AB_BA,2.1,1.2,325,
1B,en,CA,AB_BA,2.1,1.5,334,
1B,en,CA,AB_BA,2.1,1.8,314,
1B,en,CA,AB_BA,2.4,0.3,215,
1B,en,CA,AB_BA,2.4,0.6,268,
1B,en,CA,AB_BA,2.4,0.8999999999999999,319,
1B,en,CA,AB_BA,2.4,1.2,327,
1B,en,CA,AB_BA,2.4,1.5,328,
1B,en,CA,AB_BA,2.4,1.8,316,
1B,en,CA,AB_BA,2.7,0.3,236,
1B,en,CA,AB_BA,2.7,0.6,287,
1B,en,CA,AB_BA,2.7,0.8999999999999999,317,
1B,en,CA,AB_BA,2.7,1.2,319,
1B,en,CA,AB_BA,2.7,1.5,316,
1B,en,CA,AB_BA,2.7,1.8,308,
1B,en,CA,AB_BA,3.0,0.3,242,
1B,en,CA,AB_BA,3.0,0.6,294,
1B,en,CA,AB_BA,3.0,0.8999999999999999,313,
1B,en,CA,AB_BA,3.0,1.2,312,
1B,en,CA,AB_BA,3.0,1.5,311,
1B,en,CA,AB_BA,3.0,1.8,295,
1B,en,CA,AB_BA,1.6,1.3,337,332.0
1B,en,CA,AB_BA,1.6,1.4,334,
1B,en,CA,AB_BA,1.6,1.5000000000000002,334,
1B,en,CA,AB_BA,1.6,1.6000000000000003,319,
1B,en,CA,AB_BA,1.6,1.7000000000000004,307,
1B,en,CA,AB_BA,1.7000000000000002,1.3,334,
1B,en,CA,AB_BA,1.7000000000000002,1.4,335,
1B,en,CA,AB_BA,1.7000000000000002,1.5000000000000002,336,
1B,en,CA,AB_BA,1.7000000000000002,1.6000000000000003,322,
1B,en,CA,AB_BA,1.7000000000000002,1.7000000000000004,310,
1B,en,CA,AB_BA,1.8000000000000005,1.3,333,
1B,en,CA,AB_BA,1.8000000000000005,1.4,334,
1B,en,CA,AB_BA,1.8000000000000005,1.5000000000000002,336,
1B,en,CA,AB_BA,1.8000000000000005,1.6000000000000003,327,
1B,en,CA,AB_BA,1.8000000000000005,1.7000000000000004,315,
1B,en,CA,AB_BA,1.9000000000000004,1.3,331,
1B,en,CA,AB_BA,1.9000000000000004,1.4,335,
1B,en,CA,AB_BA,1.9000000000000004,1.5000000000000002,335,
1B,en,CA,AB_BA,1.9000000000000004,1.6000000000000003,327,
1B,en,CA,AB_BA,1.9000000000000004,1.7000000000000004,321,
1B,en,CA,AB_BA,2.0000000000000004,1.3,330,
1B,en,CA,AB_BA,2.0000000000000004,1.4,335,
1B,en,CA,AB_BA,2.0000000000000004,1.5000000000000002,335,
1B,en,CA,AB_BA,2.0000000000000004,1.6000000000000003,330,
1B,en,CA,AB_BA,2.0000000000000004,1.7000000000000004,322,
1B,en,CA,BC_CB,0.3,0.3,336,
1B,en,CA,BC_CB,0.3,0.6,145,
1B,en,CA,BC_CB,0.3,0.8999999999999999,48,
1B,en,CA,BC_CB,0.3,1.2,49,
1B,en,CA,BC_CB,0.3,1.5,45,
1B,en,CA,BC_CB,0.3,1.8,42,
1B,en,CA,BC_CB,0.6,0.3,345,338.0
1B,en,CA,BC_CB,0.6,0.6,327,
1B,en,CA,BC_CB,0.6,0.8999999999999999,192,
1B,en,CA,BC_CB,0.6,1.2,45,
1B,en,CA,BC_CB,0.6,1.5,44,
1B,en,CA,BC_CB,0.6,1.8,45,
1B,en,CA,BC_CB,0.8999999999999999,0.3,299,
1B,en,CA,BC_CB,0.8999999999999999,0.6,319,
1B,en,CA,BC_CB,0.8999999999999999,0.8999999999999999,313,
1B,en,CA,BC_CB,0.8999999999999999,1.2,275,
1B,en,CA,BC_CB,0.8999999999999999,1.5,149,
1B,en,CA,BC_CB,0.8999999999999999,1.8,36,
1B,en,CA,BC_CB,1.2,0.3,235,
1B,en,CA,BC_CB,1.2,0.6,262,
1B,en,CA,BC_CB,1.2,0.8999999999999999,274,
1B,en,CA,BC_CB,1.2,1.2,281,
1B,en,CA,BC_CB,1.2,1.5,265,
1B,en,CA,BC_CB,1.2,1.8,218,
1B,en,CA,BC_CB,1.5,0.3,218,
1B,en,CA,BC_CB,1.5,0.6,238,
1B,en,CA,BC_CB,1.5,0.8999999999999999,244,
1B,en,CA,BC_CB,1.5,1.2,245,
1B,en,CA,BC_CB,1.5,1.5,246,
1B,en,CA,BC_CB,1.5,1.8,231,
1B,en,CA,BC_CB,1.8,0.3,224,
1B,en,CA,BC_CB,1.8,0.6,237,
1B,en,CA,BC_CB,1.8,0.8999999999999999,232,
1B,en,CA,BC_CB,1.8,1.2,233,
1B,en,CA,BC_CB,1.8,1.5,239,
1B,en,CA,BC_CB,1.8,1.8,235,
1B,en,CA,BC_CB,2.1,0.3,232,
1B,en,CA,BC_CB,2.1,0.6,238,
1B,en,CA,BC_CB,2.1,0.8999999999999999,236,
1B,en,CA,BC_CB,2.1,1.2,231,
1B,en,CA,BC_CB,2.1,1.5,242,
1B,en,CA,BC_CB,2.1,1.8,238,
1B,en,CA,BC_CB,2.4,0.3,250,
1B,en,CA,BC_CB,2.4,0.6,255,
1B,en,CA,BC_CB,2.4,0.8999999999999999,245,
1B,en,CA,BC_CB,2.4,1.2,237,
1B,en,CA,BC_CB,2.4,1.5,238,
1B,en,CA,BC_CB,2.4,1.8,236,
1B,en,CA,BC_CB,2.7,0.3,269,
1B,en,CA,BC_CB,2.7,0.6,261,
1B,en,CA,BC_CB,2.7,0.8999999999999999,244,
1B,en,CA,BC_CB,2.7,1.2,243,
1B,en,CA,BC_CB,2.7,1.5,232,
1B,en,CA,BC_CB,2.7,1.8,225,
1B,en,CA,BC_CB,3.0,0.3,258,
1B,en,CA,BC_CB,3.0,0.6,245,
1B,en,CA,BC_CB,3.0,0.8999999999999999,238,
1B,en,CA,BC_CB,3.0,1.2,228,
1B,en,CA,BC_CB,3.0,1.5,223,
1B,en,CA,BC_CB,3.0,1.8,216,
1B,en,CA,BC_CB,0.3999999999999999,0.0999999999999999,317,
1B,en,CA,BC_CB,0.3999999999999999,0.1999999999999999,333,
1B,en,CA,BC_CB,0.3999999999999999,0.3,338,
1B,en,CA,BC_CB,0.3999999999999999,0.4,341,
1B,en,CA,BC_CB,0.3999999999999999,0.5,303,
1B,en,CA,BC_CB,0.5,0.0999999999999999,327,
1B,en,CA,BC_CB,0.5,0.1999999999999999,341,
1B,en,CA,BC_CB,0.5,0.3,342,
1B,en,CA,BC_CB,0.5,0.4,339,
1B,en,CA,BC_CB,0.5,0.5,330,
1B,en,CA,BC_CB,0.6000000000000001,0.0999999999999999,319,
1B,en,CA,BC_CB,0.6000000000000001,0.1999999999999999,338,
1B,en,CA,BC_CB,0.6000000000000001,0.4,343,
1B,en,CA,BC_CB,0.6000000000000001,0.5,335,
1B,en,CA,BC_CB,0.7000000000000001,0.0999999999999999,292,
1B,en,CA,BC_CB,0.7000000000000001,0.1999999999999999,326,
1B,en,CA,BC_CB,0.7000000000000001,0.3,335,
1B,en,CA,BC_CB,0.7000000000000001,0.4,340,
1B,en,CA,BC_CB,0.7000000000000001,0.5,339,
1B,en,CA,BC_CB,0.8,0.0999999999999999,264,
1B,en,CA,BC_CB,0.8,0.1999999999999999,295,
